Age,Gender,Previous_Grade,Attendance,Study_Hours_PerWeek ,Major,Uni_Type,Financial_Status,Parental_Involvement,Educational_Resources,Motivation,Stress_Levels,Uni_Environment,Professor_Quality,Class_Size,Extracurricular_Activities,Sleep_Hours_PerDay,Nutrition,Physical_Activities,Screen_Time_PerDay,Educational_Tech_Use,Bullying,Learning_Style,Tutoring,Mentoring,Lack_of_Interest,Grade
18,M,B,84,17,Engineering,Public,Medium,Low,Yes,High,High,Positive,Medium,,Yes,9,Healthy,High,7,Yes,No,,No,Yes,Low,A
20,,A,89,10,Medicine,Private,Medium,Medium,,Low,,Neutral,Medium,,No,,Healthy,Low,,Yes,Yes,Kinesthetic,No,No,Low,C
21,,B,,11,Medicine,Private,High,Medium,,Medium,Low,Positive,Low,54,No,4,Balanced,Medium,3,No,No,Auditory,,Yes,Low,C
20,F,A,73,6,Engineering,Public,Medium,Medium,No,High,Low,Negative,High,94,Yes,8,Healthy,,8,No,Yes,Visual,,Yes,Medium,C
20,M,B,90,5,Engineering,Public,Low,Low,No,Medium,Medium,Positive,,,No,4,Unhealthy,Low,10,No,Yes,Visual,No,No,High,C
22,M,C,78,12,Science,Private,Medium,Medium,Yes,Medium,Medium,Positive,High,60,Yes,5,Balanced,Medium,3,No,Yes,Kinesthetic,No,Yes,Low,B
20,M,C,98,14,Business,Private,High,Medium,Yes,Low,,Negative,Medium,95,No,7,Healthy,High,4,Yes,No,,No,No,Medium,C
18,,C,,14,Engineering,Public,High,Low,Yes,Medium,High,Negative,Low,95,Yes,8,Healthy,High,8,Yes,Yes,Auditory,No,Yes,High,C
,F,B,75,,Science,Private,,Low,Yes,Medium,High,Positive,Low,20,Yes,7,,Medium,8,Yes,No,Kinesthetic,Yes,Yes,Low,B
19,,A,91,15,,Public,Medium,High,No,Low,Medium,Positive,Medium,60,Yes,9,Healthy,Medium,6,No,No,Visual,Yes,Yes,Medium,C
22,,A,76,11,Engineering,Private,Low,Medium,Yes,Low,Medium,Neutral,Low,21,,4,Healthy,Low,6,No,No,Auditory,No,Yes,Low,B
18,M,C,,18,Engineering,Private,,Low,Yes,Medium,Low,Neutral,High,74,No,8,Unhealthy,Medium,4,,,Visual,Yes,No,High,B
22,M,C,73,,Law,Public,High,Medium,No,Medium,Medium,,Medium,52,Yes,4,Unhealthy,Medium,2,No,Yes,Visual,Yes,No,Medium,C
22,M,A,83,15,Engineering,Public,High,Medium,Yes,Low,High,Positive,Medium,31,Yes,8,Balanced,High,6,No,Yes,Visual,,Yes,Low,C
19,F,B,100,18,Medicine,Public,,,No,Medium,Low,Positive,Medium,45,Yes,6,Healthy,Medium,10,Yes,No,Visual,Yes,,Low,C
19,M,,99,10,Arts,Public,High,Medium,Yes,Medium,High,Positive,Medium,56,No,7,Unhealthy,High,4,No,Yes,Visual,No,Yes,Medium,C
20,M,B,78,10,Business,Private,High,Low,No,Low,,Positive,,78,No,9,Unhealthy,Low,,,No,,No,Yes,Medium,B
22,M,B,73,5,Law,Public,,Medium,No,Medium,,Negative,Medium,32,,8,Balanced,Low,3,No,No,Auditory,No,Yes,High,C
22,M,A,93,11,Engineering,Public,Low,High,Yes,Low,,Negative,Medium,,,,Healthy,High,7,Yes,Yes,Auditory,Yes,Yes,Medium,B
18,F,A,70,18,Medicine,Public,Low,Low,Yes,Low,Low,,,97,No,8,Unhealthy,Low,10,No,No,Auditory,Yes,No,Medium,B
,M,A,91,8,Law,Private,Medium,Low,,,Low,,High,40,Yes,8,Balanced,Low,9,,Yes,Visual,Yes,No,Medium,A
20,F,A,99,13,Law,Public,High,Medium,No,Medium,Low,,High,23,No,5,,Medium,3,No,No,Kinesthetic,Yes,Yes,High,C
19,,A,81,5,Science,Public,Low,Medium,Yes,High,Medium,Negative,,55,No,5,Unhealthy,High,4,No,Yes,Visual,,Yes,High,B
22,M,A,88,13,Arts,Public,High,Low,No,High,High,Negative,Low,46,No,4,Balanced,Low,3,No,Yes,Kinesthetic,No,Yes,Medium,C
19,F,B,77,,Medicine,Private,High,Low,No,Medium,Low,Negative,,70,Yes,,Balanced,High,4,Yes,Yes,Visual,No,No,High,A
20,M,A,99,5,Medicine,Private,Low,Low,Yes,Low,High,Negative,High,64,Yes,,Healthy,Low,9,No,Yes,Visual,No,No,,C
19,F,C,85,20,Law,Public,Medium,Medium,Yes,Medium,,Negative,Medium,72,Yes,,Balanced,Medium,9,Yes,Yes,Visual,Yes,No,High,C
20,M,B,90,7,Law,Public,Low,Medium,Yes,,High,Neutral,Low,93,Yes,4,Healthy,Medium,9,Yes,,Auditory,Yes,Yes,High,B
20,M,C,86,9,Science,Private,Low,Medium,Yes,Medium,High,Positive,Low,73,No,5,Healthy,High,,No,No,Kinesthetic,No,Yes,High,C
21,,A,92,16,Business,Private,Medium,High,No,Medium,Medium,Negative,Medium,46,Yes,6,Healthy,High,7,No,No,Kinesthetic,No,No,Low,C
21,M,B,97,15,Business,Public,Low,Low,No,High,Medium,Neutral,Low,48,Yes,7,Healthy,Medium,2,Yes,No,Kinesthetic,No,Yes,,C
21,,C,,19,Science,Private,High,Medium,Yes,Medium,Medium,Neutral,Low,34,Yes,5,Unhealthy,High,9,No,,Kinesthetic,No,Yes,High,A
,F,A,74,5,Law,Private,High,High,Yes,Low,Low,,Medium,83,,5,Unhealthy,High,5,Yes,,Auditory,No,Yes,Low,
19,M,B,84,10,Arts,Public,Low,Low,No,Medium,Low,,High,55,Yes,6,Balanced,,6,Yes,No,Auditory,Yes,No,Low,C
18,F,A,90,17,Medicine,Private,Medium,Low,Yes,High,Low,Positive,Low,49,No,4,Healthy,High,7,Yes,No,Kinesthetic,No,,High,B
18,,C,92,14,Engineering,Public,Medium,High,Yes,High,High,,Medium,69,Yes,5,Unhealthy,Low,8,No,,Auditory,Yes,,High,B
,M,C,,18,Medicine,Private,High,High,Yes,Medium,Low,Neutral,,24,Yes,6,Healthy,High,9,Yes,No,Auditory,,,Medium,A
18,M,,99,15,Science,Public,Medium,Low,Yes,Low,,Neutral,,61,Yes,6,,Medium,8,,Yes,,,Yes,Medium,A
21,F,,86,7,Arts,Public,Low,Medium,No,Medium,,Neutral,Medium,83,No,6,Healthy,High,8,No,Yes,Visual,Yes,,Low,C
22,F,B,99,7,Medicine,Public,High,Low,Yes,Low,Low,Positive,Low,76,Yes,8,Healthy,,6,No,Yes,Auditory,Yes,No,High,B
20,M,,89,16,Business,Private,Low,Low,No,,,Positive,Low,47,Yes,,,High,7,,No,Visual,Yes,Yes,Medium,C
22,M,A,81,6,Business,Public,Medium,Medium,Yes,Low,Low,Neutral,Medium,87,Yes,7,Unhealthy,Medium,4,No,No,Auditory,Yes,Yes,Medium,B
20,F,C,81,19,Law,Private,Low,Medium,Yes,Low,Medium,Positive,Low,39,No,8,Healthy,Medium,6,Yes,Yes,Visual,Yes,No,Medium,A
20,F,A,97,15,,Private,Medium,High,No,Medium,High,Neutral,High,82,,7,Healthy,High,3,Yes,No,Visual,Yes,Yes,Medium,C
,,,100,11,Law,Public,Low,High,No,High,High,Positive,High,83,No,,Balanced,Low,4,No,Yes,,Yes,No,Medium,C
19,F,A,73,14,Law,Private,Low,Low,Yes,High,Medium,Neutral,Low,93,Yes,4,Healthy,High,4,Yes,Yes,Auditory,Yes,Yes,Medium,
22,M,B,92,16,Engineering,Private,Low,Low,Yes,Low,High,Negative,Low,37,Yes,9,Balanced,Low,9,No,No,Auditory,No,No,Medium,
20,F,A,98,11,Engineering,Public,High,Medium,Yes,Medium,Medium,Negative,Medium,96,No,6,Balanced,Low,8,Yes,No,Kinesthetic,Yes,Yes,Low,
20,F,C,97,6,Arts,Private,Low,High,Yes,Medium,Low,,Medium,68,No,4,Unhealthy,Medium,8,No,Yes,Visual,No,,Medium,C
19,F,A,88,20,Science,Public,High,High,No,Medium,Medium,,Low,50,,8,Healthy,Medium,,Yes,Yes,Auditory,No,Yes,Medium,C
20,F,C,74,6,Arts,Private,Medium,Low,No,,High,Neutral,Medium,80,No,5,Unhealthy,Medium,9,Yes,No,Kinesthetic,Yes,No,High,C
18,M,C,95,13,Law,Public,Low,High,Yes,Low,Low,Positive,High,73,No,9,Balanced,Low,5,Yes,Yes,,Yes,No,Medium,A
22,F,C,71,5,Business,Public,High,High,Yes,High,High,Neutral,Low,32,Yes,9,Unhealthy,Low,4,Yes,No,Kinesthetic,Yes,No,Low,C
22,M,B,,8,Law,Private,Medium,High,Yes,Medium,Low,Positive,High,95,No,8,Unhealthy,Medium,10,Yes,Yes,Visual,No,No,High,C
22,F,A,90,11,Engineering,Public,Medium,Medium,Yes,Low,Medium,Neutral,,57,No,6,Balanced,Medium,7,Yes,Yes,Auditory,,No,High,C
20,M,A,74,,Medicine,Public,High,High,No,Low,Low,Positive,High,91,Yes,,Balanced,Low,9,,Yes,Auditory,Yes,No,Medium,A
19,M,A,94,18,Engineering,Public,Low,Medium,No,Low,High,Neutral,Medium,67,,8,Healthy,High,6,No,No,,No,No,High,C
18,M,C,93,19,Engineering,Private,Medium,,Yes,High,Low,Positive,Low,47,Yes,5,Healthy,Medium,4,Yes,No,Auditory,No,Yes,High,B
20,F,C,79,6,Science,Private,Medium,Medium,Yes,Medium,Medium,Negative,Medium,24,No,5,Healthy,Low,3,No,No,,,No,Medium,
18,M,A,75,6,Law,Private,Medium,Medium,,,Medium,,,37,Yes,6,Healthy,Medium,5,,Yes,Visual,No,Yes,High,C
18,F,B,73,9,Business,Private,High,Low,No,Medium,Low,Negative,High,87,Yes,8,Balanced,Medium,10,No,No,Kinesthetic,Yes,Yes,Medium,C
,F,C,85,,Law,Public,Medium,Low,No,Low,Low,Neutral,Medium,32,Yes,4,,Medium,4,,No,Visual,No,Yes,Low,A
,M,B,,13,Engineering,,High,Medium,,Low,Medium,Neutral,High,89,Yes,,Unhealthy,Low,10,No,,Visual,No,No,High,A
19,F,B,,5,Science,Public,Low,,Yes,,High,Negative,Low,67,No,6,Balanced,High,8,Yes,No,Auditory,No,No,Medium,C
22,M,A,98,13,Science,Private,Low,Medium,Yes,Low,High,Neutral,Low,37,,9,Unhealthy,Low,8,No,Yes,Auditory,No,No,,C
19,M,B,,19,Medicine,Private,High,Low,No,,High,Neutral,High,90,No,8,Healthy,Low,4,Yes,No,Visual,No,Yes,,B
21,M,A,99,16,Engineering,Private,Medium,Medium,Yes,Low,Low,Neutral,Medium,98,Yes,9,Unhealthy,High,7,No,Yes,Visual,Yes,Yes,High,
21,M,A,,8,Business,Public,,Low,Yes,,Medium,Neutral,Low,79,No,4,Healthy,High,3,No,No,Kinesthetic,No,No,Medium,A
22,M,B,96,20,,Public,Low,Low,No,Medium,Low,,,68,No,8,Unhealthy,Medium,3,Yes,Yes,Visual,No,No,High,C
21,F,C,97,20,Medicine,Public,Medium,High,Yes,Medium,Medium,Positive,High,51,No,5,,Medium,2,Yes,Yes,Auditory,Yes,No,High,A
18,F,B,,7,Arts,Public,Low,Low,,High,Medium,Positive,High,94,Yes,7,Healthy,Medium,7,No,Yes,Kinesthetic,Yes,Yes,Medium,B
22,F,B,74,12,Science,Public,Low,,No,High,High,Neutral,Medium,72,No,7,,High,2,Yes,Yes,Kinesthetic,No,Yes,Low,B
21,M,C,77,15,Engineering,Private,High,Medium,Yes,High,Low,Positive,Medium,42,Yes,,,Medium,9,Yes,No,Kinesthetic,Yes,Yes,,C
19,F,B,80,19,Business,Public,Low,Medium,No,Medium,High,Positive,High,74,No,8,Balanced,Low,,No,Yes,Kinesthetic,Yes,No,Low,C
20,F,A,94,20,Science,Private,Medium,Low,No,Medium,High,Positive,Medium,86,Yes,9,Unhealthy,Medium,7,No,No,Kinesthetic,Yes,Yes,Medium,B
21,F,A,94,12,,Private,High,High,Yes,Low,Medium,Negative,High,53,No,6,Unhealthy,Low,4,No,No,Auditory,Yes,Yes,High,C
18,F,C,,15,Business,Private,Medium,High,,Medium,Low,Positive,Low,49,No,7,Balanced,Low,4,No,No,Auditory,Yes,No,Low,C
20,F,,74,9,Medicine,Private,High,Low,No,,Medium,Negative,Low,58,No,7,Balanced,Low,6,No,Yes,Auditory,No,Yes,High,B
,F,C,86,17,Science,Private,High,Low,Yes,,Medium,Positive,,60,No,5,Unhealthy,Low,10,Yes,No,Kinesthetic,No,Yes,High,A
19,F,B,98,7,Science,,,High,No,Medium,Medium,Negative,High,37,No,,Unhealthy,High,9,,No,Kinesthetic,Yes,No,Medium,B
19,M,C,84,11,Law,Private,Low,Medium,Yes,High,Low,Neutral,Low,45,,6,Healthy,High,8,,No,Auditory,No,Yes,High,B
20,M,,,8,Science,Private,Low,,No,High,High,Neutral,High,70,No,8,Healthy,Medium,7,Yes,Yes,Visual,Yes,No,High,B
18,M,,88,,Law,Private,Medium,High,No,High,Medium,Neutral,High,97,Yes,8,Healthy,High,10,No,Yes,Auditory,Yes,No,High,C
19,,A,72,19,Business,Private,,Low,Yes,High,,Negative,Medium,88,No,9,Healthy,Low,5,No,No,Kinesthetic,No,No,Low,B
,M,B,77,,Science,Public,Medium,Medium,No,Medium,Medium,Neutral,Medium,82,,6,Healthy,Low,8,Yes,No,Visual,No,No,High,A
19,F,C,79,12,Law,Public,Medium,High,Yes,High,High,Neutral,High,86,No,7,Unhealthy,Medium,3,No,Yes,Auditory,Yes,Yes,Low,
22,M,,72,7,Medicine,Public,Medium,High,Yes,Medium,Medium,Negative,Low,,Yes,9,Unhealthy,High,2,No,Yes,,Yes,,Medium,A
18,M,B,83,,Science,Private,Medium,,Yes,High,Medium,Positive,Medium,26,No,4,Healthy,Medium,3,Yes,Yes,Kinesthetic,Yes,Yes,Low,B
22,M,B,,,Engineering,Private,High,,No,High,,Negative,High,52,,6,,Medium,6,Yes,Yes,Kinesthetic,Yes,No,High,B
22,M,A,83,9,Arts,Private,Medium,Low,,Low,High,Negative,Medium,50,Yes,6,Balanced,Medium,7,Yes,No,Auditory,Yes,Yes,High,B
21,M,C,84,14,Medicine,Private,Medium,Medium,No,,High,Positive,Low,87,No,6,Balanced,Medium,8,Yes,Yes,Kinesthetic,Yes,No,Medium,
18,M,C,88,20,Arts,Private,Low,Medium,No,Low,Low,Negative,High,43,Yes,4,Balanced,Low,5,No,No,Auditory,Yes,No,,B
19,M,A,87,,Arts,Public,Low,Low,,Low,High,Negative,Low,30,Yes,4,Healthy,High,5,,No,Kinesthetic,Yes,No,Low,C
21,F,C,78,9,Business,Private,Low,High,No,High,Medium,Negative,Low,,No,6,Healthy,,,No,No,Auditory,No,No,Medium,C
19,M,A,71,9,Arts,,,Medium,Yes,Low,High,Positive,,65,No,,Healthy,Medium,8,Yes,Yes,Kinesthetic,Yes,No,High,
18,,B,93,6,Medicine,Public,Medium,Low,Yes,Low,High,Neutral,Low,88,No,9,Balanced,High,,No,,Visual,Yes,No,Medium,A
22,M,B,81,19,Arts,,Low,High,No,Low,Low,Positive,Medium,67,Yes,4,,High,6,No,No,Kinesthetic,Yes,No,Medium,
18,M,A,79,,Medicine,Public,,High,No,Medium,Low,Neutral,Medium,26,No,5,Healthy,Medium,5,Yes,No,Visual,,No,Low,C
19,,C,98,15,Medicine,Private,Low,Low,No,High,Medium,Negative,,86,Yes,9,Healthy,Medium,8,No,No,,No,No,Medium,
,M,C,87,17,Arts,Public,Medium,Low,Yes,Medium,,Negative,Medium,36,No,,Healthy,,2,No,Yes,Visual,Yes,No,Low,B
18,F,B,87,10,Science,Private,Low,High,Yes,Medium,,Neutral,Medium,26,Yes,7,Healthy,High,2,Yes,Yes,Visual,,No,High,B
19,F,C,89,17,,Private,Low,Low,No,Medium,High,Negative,High,,No,6,Healthy,Medium,10,No,No,Auditory,No,,,
18,M,C,82,11,Medicine,Public,High,High,No,High,Low,Positive,Medium,34,No,8,Balanced,High,10,Yes,Yes,Visual,No,No,Low,C
22,,A,80,12,Engineering,Public,High,High,Yes,Medium,,Neutral,Medium,92,,6,Healthy,High,9,No,No,Visual,No,No,,A
22,M,A,,18,Business,,High,High,,Low,Medium,Neutral,,75,No,6,Unhealthy,High,5,Yes,No,Auditory,Yes,Yes,Low,A
18,F,C,,14,Law,Private,High,High,Yes,Low,Medium,Neutral,Low,76,No,8,Healthy,Low,5,No,Yes,,No,,High,A
19,,A,96,13,Medicine,Private,High,Medium,No,,Low,Neutral,High,69,Yes,9,Healthy,Medium,4,No,No,Visual,No,No,Low,C
,M,B,88,6,Business,Public,High,Low,Yes,Medium,High,Neutral,Medium,54,Yes,7,Unhealthy,Medium,2,No,Yes,Auditory,No,No,,A
19,M,B,83,8,Science,Private,,High,No,High,Medium,Negative,,,No,4,Balanced,High,2,Yes,Yes,Kinesthetic,No,Yes,High,C
18,F,C,98,,Engineering,Private,High,Low,No,High,Low,Negative,Medium,72,Yes,5,Healthy,High,8,No,No,Auditory,Yes,Yes,Low,
19,,A,71,15,Business,Private,High,High,No,Low,Medium,Neutral,High,55,Yes,,Healthy,High,7,No,Yes,Auditory,Yes,No,High,C
21,F,C,70,,Engineering,Private,High,,Yes,Medium,Medium,Positive,,50,No,8,Healthy,Medium,5,No,,Visual,Yes,Yes,Medium,A
22,F,C,93,20,Engineering,Private,Low,Medium,Yes,,Medium,Neutral,High,90,No,9,Healthy,High,10,Yes,Yes,Auditory,No,No,High,B
19,F,C,96,,Business,Private,High,Medium,Yes,High,,Neutral,High,58,No,5,Unhealthy,Low,6,Yes,Yes,Visual,No,No,Low,B
22,M,C,86,18,Medicine,Private,High,,No,Medium,Medium,Negative,Low,99,Yes,4,Healthy,High,10,,No,Kinesthetic,No,Yes,Low,A
19,F,B,94,12,Medicine,Private,Low,,Yes,Low,Medium,Negative,High,63,,9,Unhealthy,Low,3,Yes,Yes,Auditory,Yes,Yes,,A
21,,C,94,11,,Public,,Low,Yes,Medium,High,Negative,Low,52,No,,Healthy,High,,No,No,Kinesthetic,No,No,High,B
18,M,B,81,11,Arts,Private,High,Medium,Yes,High,High,Negative,Low,,,5,Unhealthy,Medium,8,Yes,No,Kinesthetic,No,Yes,High,A
20,F,C,76,7,Law,Public,High,Low,Yes,Low,Medium,Negative,Medium,60,Yes,8,,High,,,Yes,,Yes,Yes,Medium,A
21,M,C,85,11,Engineering,Public,High,Medium,Yes,Low,High,Positive,Low,85,Yes,4,,Medium,8,No,Yes,Visual,No,No,Low,B
,M,C,85,5,Business,Public,Medium,Low,No,,High,Positive,Medium,,Yes,6,Healthy,Low,2,,Yes,Auditory,No,Yes,High,B
22,M,A,74,5,Business,Public,,Medium,Yes,Low,High,Negative,Low,47,Yes,9,Healthy,High,9,No,Yes,Visual,No,Yes,Medium,B
22,M,B,73,12,Science,Public,High,High,,Low,Medium,Neutral,Low,97,Yes,,Balanced,Low,6,No,Yes,,No,Yes,High,C
21,F,C,,15,Law,Public,High,Low,No,Medium,Low,Positive,Low,99,Yes,8,Healthy,High,9,Yes,Yes,Visual,No,Yes,High,B
22,F,C,85,16,,Private,Low,High,No,Low,,Positive,Low,77,No,5,Unhealthy,Low,4,No,Yes,,Yes,Yes,High,
20,M,B,96,18,Science,Private,Medium,High,Yes,,Medium,Negative,High,,Yes,5,Healthy,Medium,,Yes,,Auditory,No,No,High,C
22,F,A,90,,Business,Public,High,,No,Medium,Low,Negative,Low,63,No,8,Healthy,,5,No,Yes,Visual,Yes,Yes,High,C
18,M,B,90,16,Medicine,Private,Low,High,No,Medium,Medium,Neutral,Medium,93,Yes,4,Healthy,High,5,No,Yes,Visual,No,No,Low,B
18,M,A,94,18,Science,Public,Low,Medium,No,Medium,Medium,Positive,Low,23,Yes,7,Balanced,Low,10,Yes,Yes,Kinesthetic,No,,Low,B
20,F,C,90,6,Law,Private,,Medium,No,Low,High,Neutral,Medium,95,Yes,7,Healthy,High,10,Yes,No,Visual,Yes,No,High,B
22,M,A,90,14,Law,Private,,High,No,Low,Medium,Neutral,High,36,Yes,5,Healthy,High,,Yes,,Visual,Yes,No,High,A
19,M,A,98,19,Business,Private,Low,High,No,High,Medium,Negative,Low,69,No,8,,Low,10,No,Yes,Kinesthetic,No,Yes,Low,C
22,M,C,82,9,,Public,High,Low,Yes,Medium,High,Neutral,Medium,81,No,8,Healthy,Low,9,No,Yes,Visual,Yes,No,High,A
22,M,B,71,15,Science,,Medium,Medium,No,Low,High,Positive,Medium,92,Yes,,Balanced,Low,6,No,Yes,Visual,Yes,Yes,,B
21,F,A,71,5,Science,Public,High,Low,Yes,Medium,Low,,Low,29,Yes,5,Healthy,,8,,Yes,Kinesthetic,Yes,,Medium,
18,M,B,76,,Medicine,Private,Medium,Low,Yes,High,,Positive,Medium,71,Yes,9,Healthy,Low,9,Yes,Yes,Auditory,No,Yes,Low,A
19,M,B,84,,Engineering,Private,Medium,High,Yes,High,High,Negative,Medium,78,Yes,7,Balanced,Medium,3,,,Auditory,No,Yes,Low,B
22,M,C,96,,Medicine,Public,Low,Medium,Yes,High,High,Negative,Low,,No,5,Unhealthy,High,8,No,No,Auditory,No,No,Medium,A
22,F,B,,13,Science,Public,Low,High,No,High,Medium,Negative,Low,72,No,6,Balanced,Low,6,Yes,Yes,Visual,Yes,No,Medium,C
,M,C,95,12,Medicine,Public,Low,High,Yes,Medium,Medium,Positive,Medium,57,Yes,6,,Medium,8,No,Yes,Auditory,,No,High,A
21,F,B,79,16,Business,Private,High,Medium,Yes,Low,High,Negative,Low,46,Yes,8,,Medium,10,No,No,Auditory,Yes,Yes,Low,A
20,F,,70,,Science,Private,Medium,Medium,Yes,Medium,,,Low,73,Yes,6,Unhealthy,High,7,Yes,Yes,Visual,No,Yes,High,B
22,F,B,76,5,Science,Public,Medium,Medium,Yes,High,Low,,Low,55,Yes,8,Unhealthy,Low,8,Yes,Yes,Kinesthetic,,Yes,Medium,B
20,M,C,100,19,,Public,High,High,No,Medium,High,Negative,Medium,30,No,8,Balanced,Medium,10,No,Yes,Kinesthetic,Yes,Yes,High,B
19,M,C,82,16,Law,Private,High,Low,No,High,,Neutral,Low,89,,9,Healthy,Medium,2,No,,Kinesthetic,No,No,Low,A
19,M,C,85,18,Medicine,Private,Low,Medium,Yes,Medium,Low,Positive,High,53,No,8,Unhealthy,Medium,4,Yes,No,Visual,No,Yes,,B
18,F,,79,8,Law,Public,Medium,Low,No,,,Negative,High,,Yes,4,Balanced,Low,5,No,Yes,Auditory,No,Yes,High,C
19,F,A,78,5,Engineering,Public,,Medium,No,Low,High,Negative,Low,65,Yes,4,Unhealthy,Low,6,Yes,Yes,Kinesthetic,No,Yes,Medium,C
20,F,B,,11,Medicine,Public,High,Low,Yes,Medium,Medium,Positive,,35,No,,Healthy,Low,7,No,Yes,Visual,,,Medium,
18,F,C,70,11,Arts,Public,,Low,Yes,Low,Medium,Neutral,Medium,94,Yes,6,Unhealthy,Medium,3,No,No,,,No,High,C
21,F,C,92,14,Business,Private,High,High,Yes,Medium,High,Neutral,Medium,,No,6,Unhealthy,Medium,5,No,Yes,Kinesthetic,Yes,,High,B
18,F,C,96,9,Medicine,,Low,Low,Yes,High,,Positive,High,42,Yes,7,Healthy,Low,6,No,No,Auditory,No,Yes,High,C
18,M,B,100,9,Medicine,Private,,Medium,No,Medium,Medium,Negative,Medium,34,Yes,5,Healthy,Medium,7,Yes,No,Visual,No,No,Medium,A
20,F,C,76,12,Engineering,Private,High,Low,,Medium,High,,High,66,Yes,6,Healthy,,3,Yes,No,Visual,No,,Low,A
20,M,B,75,13,Medicine,Public,Medium,High,No,Low,Low,Positive,Low,79,No,9,Unhealthy,Medium,4,No,No,Auditory,Yes,Yes,High,
20,M,C,,20,,Public,Medium,Medium,Yes,Medium,Medium,Negative,Low,40,No,5,,Medium,5,Yes,No,Visual,No,Yes,Medium,C
20,,A,97,,Business,Public,Low,Low,No,Medium,High,Neutral,High,62,No,7,Healthy,Medium,4,,Yes,Visual,Yes,Yes,Low,C
20,F,A,82,8,Science,Private,Medium,Medium,No,Low,,Neutral,Low,92,No,9,,Low,7,No,Yes,Visual,No,Yes,Low,A
22,M,C,70,14,Medicine,Public,High,Low,No,High,High,Positive,Low,72,Yes,7,Unhealthy,Low,,Yes,Yes,Visual,Yes,No,Medium,A
22,M,A,,11,Medicine,Private,Low,Medium,,High,Low,Positive,High,30,Yes,9,Healthy,Low,3,No,,Kinesthetic,Yes,Yes,Medium,A
19,F,A,93,18,Business,Public,High,Low,Yes,Medium,Low,,Medium,43,No,5,Healthy,Medium,3,Yes,,Visual,No,Yes,High,B
22,M,A,,20,Science,Public,Low,High,Yes,Low,High,Neutral,High,88,Yes,9,Healthy,High,10,No,,Visual,No,Yes,High,C
20,M,A,90,19,Business,Public,Low,Low,Yes,High,,Negative,,33,,4,Unhealthy,Low,8,No,Yes,Visual,Yes,,High,A
19,F,A,72,7,Arts,Private,Low,High,Yes,High,Low,Positive,Low,94,Yes,5,Balanced,Medium,8,Yes,Yes,,No,No,High,B
19,,,82,10,Science,Private,Low,Low,Yes,Medium,Low,Positive,Medium,44,,5,Healthy,Medium,4,No,No,Visual,No,No,High,A
20,F,A,90,14,Law,Private,,Low,No,Low,Low,Neutral,Low,,Yes,7,Unhealthy,Low,4,No,No,Auditory,Yes,Yes,Medium,B
22,F,A,72,10,Business,Public,High,High,,Medium,Medium,Negative,High,43,No,5,Unhealthy,Low,,No,No,Auditory,Yes,No,Low,B
19,,C,82,,Arts,Private,Medium,Medium,Yes,High,High,Positive,Medium,85,Yes,5,Unhealthy,Low,2,Yes,,,No,,Low,B
21,F,C,73,5,Arts,Public,Low,Low,No,Medium,High,Negative,High,32,Yes,4,Healthy,Low,4,Yes,No,Kinesthetic,No,No,High,B
18,M,B,70,14,Science,Private,Low,High,No,Medium,Low,,,96,No,7,Healthy,High,,Yes,Yes,Auditory,Yes,No,High,
21,M,B,84,18,Medicine,,Low,Low,No,High,Medium,Positive,High,40,No,6,Healthy,Medium,8,Yes,No,Auditory,Yes,No,Medium,B
22,F,B,,8,Medicine,Private,Low,High,Yes,Medium,Medium,Positive,Low,85,No,4,Healthy,Low,,Yes,No,Kinesthetic,Yes,No,Medium,A
19,F,A,76,12,Science,Private,Low,Low,No,High,Low,Neutral,Medium,59,Yes,8,Healthy,Low,4,,No,Kinesthetic,Yes,No,Medium,C
21,F,B,92,6,Medicine,Private,Medium,High,Yes,High,Medium,Negative,High,98,No,7,Healthy,Medium,7,No,No,Visual,Yes,Yes,Low,B
,F,A,95,14,Law,Private,Low,Medium,No,Low,Medium,Negative,High,23,Yes,8,Balanced,Low,4,Yes,No,Kinesthetic,No,No,Medium,B
,F,B,79,8,Business,Private,Low,High,Yes,Medium,High,Positive,High,30,No,4,Healthy,Low,8,Yes,No,Kinesthetic,Yes,No,High,C
18,F,A,78,5,Business,Public,Low,Low,Yes,Medium,High,Negative,Medium,89,No,9,Unhealthy,Low,4,No,Yes,Kinesthetic,,Yes,Medium,B
19,F,A,86,9,Business,Public,High,Low,No,Low,Low,Neutral,High,81,No,9,Balanced,Medium,2,Yes,No,Visual,Yes,Yes,Low,B
,M,A,82,5,Business,Private,Low,Medium,No,Medium,Low,Neutral,Low,87,Yes,8,Healthy,Medium,2,No,Yes,,No,Yes,High,B
21,,B,83,15,Science,Private,High,High,Yes,Medium,High,Negative,Medium,96,No,4,Unhealthy,Low,6,Yes,No,Visual,Yes,Yes,Medium,B
22,M,C,72,12,Medicine,Private,Low,High,No,High,Medium,Negative,Medium,28,Yes,,Unhealthy,High,3,Yes,Yes,Visual,No,Yes,Low,C
22,M,C,86,14,Business,Private,Low,,No,Low,High,Neutral,Medium,47,No,6,Unhealthy,High,,,No,,Yes,Yes,Medium,B
18,F,B,76,11,Business,Private,,Medium,Yes,High,High,Negative,Medium,67,No,8,Balanced,Low,6,No,No,Auditory,No,Yes,,C
22,F,B,89,15,Business,Public,Medium,,Yes,High,Low,,High,,No,9,Unhealthy,High,10,No,No,Visual,No,No,,B
